"GEO_ID","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","NAME"
"1400000US25025170800","4495","428","3828","520","209","152","96","150","138","145","0","127","121","100","103","133","103","133","0","127","Census Tract 1708, Suffolk County, Massachusetts"
"1400000US25025180101","4584","371","3940","456","174","156","0","127","89","88","0","127","244","182","137","99","61","92","76","69","Census Tract 1801.01, Suffolk County, Massachusetts"
"1400000US25025180200","3854","323","3486","336","0","127","14","19","13","22","0","127","171","175","170","100","45","47","125","88","Census Tract 1802, Suffolk County, Massachusetts"
"1400000US25025180301","3051","273","2953","291","0","127","4","7","0","127","0","127","28","42","66","96","66","96","0","127","Census Tract 1803.01, Suffolk County, Massachusetts"
"1400000US25025180400","1814","253","1484","263","0","127","0","127","0","127","0","127","101","133","229","272","0","127","229","272","Census Tract 1804, Suffolk County, Massachusetts"
"1400000US25025180500","4008","319","3649","297","53","46","0","127","56","49","0","127","182","166","68","57","0","127","68","57","Census Tract 1805, Suffolk County, Massachusetts"
"1400000US25025980101","345","276","138","104","155","129","0","127","0","127","0","127","48","49","4","6","4","6","0","127","Census Tract 9801.01, Suffolk County, Massachusetts"
"1400000US25025980300","425","340","251","205","110","94","0","127","30","28","0","127","34","57","0","127","0","127","0","127","Census Tract 9803, Suffolk County, Massachusetts"
"1400000US25025980700","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9807, Suffolk County, Massachusetts"
"1400000US25025981000","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9810, Suffolk County, Massachusetts"
"1400000US25025981100","71","69","37","41","14","18","0","127","3","5","0","127","17","22","0","127","0","127","0","127","Census Tract 9811, Suffolk County, Massachusetts"
"1400000US25025981201","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9812.01, Suffolk County, Massachusetts"
"1400000US25025981202","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9812.02, Suffolk County, Massachusetts"
"1400000US25025981300","243","89","195","75","10","17","0","127","9","15","0","127","29","49","0","127","0","127","0","127","Census Tract 9813, Suffolk County, Massachusetts"
"1400000US25025981501","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9815.01, Suffolk County, Massachusetts"
"1400000US25025981502","52","76","0","127","0","127","0","127","0","127","0","127","52","76","0","127","0","127","0","127","Census Tract 9815.02, Suffolk County, Massachusetts"
"1400000US25025981600","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9816, Suffolk County, Massachusetts"
"1400000US25025981700","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9817, Suffolk County, Massachusetts"
"1400000US25025981800","88","107","53","57","0","127","0","127","0","127","0","127","35","54","0","127","0","127","0","127","Census Tract 9818, Suffolk County, Massachusetts"
"1400000US25025990101","444","270","27","42","361","249","0","127","0","127","0","127","56","92","0","127","0","127","0","127","Census Tract 9901.01, Suffolk County, Massachusetts"
