"GEO_ID","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Car, truck, or van","Margin of Error!!Total!!Car, truck, or van","Estimate!!Total!!Car, truck, or van!!Drove alone","Margin of Error!!Total!!Car, truck, or van!!Drove alone","Estimate!!Total!!Car, truck, or van!!Carpooled","Margin of Error!!Total!!Car, truck, or van!!Carpooled","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Estimate!!Total!!Public transportation (excluding taxicab)","Margin of Error!!Total!!Public transportation (excluding taxicab)","Estimate!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Estimate!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Estimate!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Estimate!!Total!!Public transportation (excluding taxicab)!!Railroad","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Railroad","Estimate!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Estimate!!Total!!Taxicab","Margin of Error!!Total!!Taxicab","Estimate!!Total!!Motorcycle","Margin of Error!!Total!!Motorcycle","Estimate!!Total!!Bicycle","Margin of Error!!Total!!Bicycle","Estimate!!Total!!Walked","Margin of Error!!Total!!Walked","Estimate!!Total!!Other means","Margin of Error!!Total!!Other means","Estimate!!Total!!Worked at home","Margin of Error!!Total!!Worked at home","Geographic Area Name"
"1400000US25021413100","3011","310","2577","251","2485","248","92","66","78","62","14","25","0","127","0","127","0","127","211","91","17","19","0","127","22","27","172","87","0","127","0","127","0","127","0","127","114","145","47","59","62","45","Census Tract 4131, Norfolk County, Massachusetts"
"1400000US25021413200","3207","223","2615","260","2550","262","65","49","53","45","0","127","0","127","0","127","12","18","426","190","48","43","0","127","32","35","346","183","0","127","0","127","0","127","0","127","73","50","0","127","93","73","Census Tract 4132, Norfolk County, Massachusetts"
"1400000US25021413300","2480","235","2287","222","2201","220","86","51","66","42","10","16","10","16","0","127","0","127","81","46","8","14","0","127","9","14","64","43","0","127","10","16","0","127","0","127","20","23","8","13","74","53","Census Tract 4133, Norfolk County, Massachusetts"
"1400000US25021413401","1693","289","1275","218","1204","207","71","72","71","72","0","127","0","127","0","127","0","127","210","129","72","101","0","127","0","127","138","81","0","127","0","127","0","127","0","127","155","101","0","127","53","55","Census Tract 4134.01, Norfolk County, Massachusetts"
"1400000US25021413402","2056","272","1580","259","1438","251","142","114","97","80","0","127","34","58","0","127","11","20","376","136","0","127","0","127","19","31","357","142","0","127","23","35","0","127","0","127","77","63","0","127","0","127","Census Tract 4134.02, Norfolk County, Massachusetts"
"1400000US25021413500","2608","290","2239","302","1883","277","356","163","260","133","13","22","66","104","0","127","17","26","189","90","0","127","7","12","29","28","153","85","0","127","0","127","0","127","0","127","59","49","15","23","106","81","Census Tract 4135, Norfolk County, Massachusetts"
"1400000US25021414100","2770","208","2209","216","2098","207","111","70","111","70","0","127","0","127","0","127","0","127","337","124","0","127","0","127","15","19","322","124","0","127","0","127","0","127","0","127","33","32","0","127","191","108","Census Tract 4141, Norfolk County, Massachusetts"
"1400000US25021414200","3642","238","2776","255","2538","236","238","113","192","101","27","31","19","25","0","127","0","127","618","181","28","31","0","127","20","24","570","178","0","127","0","127","13","21","0","127","5","11","0","127","230","81","Census Tract 4142, Norfolk County, Massachusetts"
"1400000US25021414300","2109","164","1556","162","1421","151","135","83","72","61","29","35","7","12","27","42","0","127","364","90","12","18","0","127","56","44","296","79","0","127","0","127","0","127","0","127","34","31","0","127","155","66","Census Tract 4143, Norfolk County, Massachusetts"
"1400000US25021415101","2138","223","1795","214","1726","210","69","63","69","63","0","127","0","127","0","127","0","127","251","91","29","27","0","127","0","127","222","84","0","127","0","127","0","127","0","127","6","11","0","127","86","49","Census Tract 4151.01, Norfolk County, Massachusetts"
"1400000US25021415102","3681","337","3084","330","2873","344","211","86","196","89","15","24","0","127","0","127","0","127","449","154","29","32","22","26","29","33","369","143","0","127","11","18","0","127","0","127","38","36","0","127","99","59","Census Tract 4151.02, Norfolk County, Massachusetts"
"1400000US25021415200","2239","269","1956","260","1827","250","129","72","129","72","0","127","0","127","0","127","0","127","230","100","21","32","0","127","127","79","82","55","0","127","0","127","0","127","0","127","0","127","0","127","53","55","Census Tract 4152, Norfolk County, Massachusetts"
"1400000US25021415300","1768","210","1486","209","1384","205","102","75","102","75","0","127","0","127","0","127","0","127","160","63","0","127","13","23","59","38","88","54","0","127","0","127","0","127","0","127","16","19","12","18","94","55","Census Tract 4153, Norfolk County, Massachusetts"
"1400000US25021416101","2673","224","2171","208","1976","211","195","97","107","75","15","24","0","127","56","63","17","27","327","159","107","121","0","127","200","93","20","22","0","127","0","127","0","127","0","127","83","60","0","127","92","93","Census Tract 4161.01, Norfolk County, Massachusetts"
"1400000US25021416102","1290","225","917","177","822","162","95","83","95","83","0","127","0","127","0","127","0","127","108","66","0","127","0","127","44","51","64","52","0","127","0","127","0","127","0","127","143","124","0","127","122","76","Census Tract 4161.02, Norfolk County, Massachusetts"
"1400000US25021416200","3365","346","2874","379","2643","356","231","132","163","127","54","45","0","127","1","19","13","21","357","139","93","64","0","127","177","125","87","57","0","127","6","17","0","127","0","127","17","27","0","127","111","94","Census Tract 4162, Norfolk County, Massachusetts"
"1400000US25021416300","2215","191","1800","217","1737","210","63","45","47","37","0","127","0","127","16","25","0","127","152","65","10","15","0","127","130","63","12","18","0","127","0","127","0","127","11","17","26","24","30","29","196","72","Census Tract 4163, Norfolk County, Massachusetts"
"1400000US25021416400","2809","245","2456","252","2163","280","293","115","259","111","12","20","6","11","16","25","0","127","290","103","32","37","7","14","217","88","34","38","0","127","0","127","0","127","9","13","24","27","0","127","30","34","Census Tract 4164, Norfolk County, Massachusetts"
"1400000US25021417100","2535","192","1715","222","1534","238","181","125","125","127","0","127","0","127","56","39","0","127","716","190","14","22","0","127","641","184","61","67","0","127","19","27","0","127","0","127","67","49","0","127","18","32","Census Tract 4171, Norfolk County, Massachusetts"
"1400000US25021417200","4296","470","2562","411","2271","392","291","127","194","117","21","27","17","28","38","39","21","32","1395","270","156","126","0","127","1126","259","113","81","0","127","0","127","0","127","0","127","137","114","60","49","142","100","Census Tract 4172, Norfolk County, Massachusetts"
"1400000US25021417300","1485","216","1214","173","979","160","235","150","225","151","0","127","0","127","10","16","0","127","207","110","19","24","0","127","181","108","7","13","0","127","0","127","0","127","0","127","13","26","17","27","34","40","Census Tract 4173, Norfolk County, Massachusetts"
"1400000US25021417400","1147","162","1039","145","923","136","116","59","93","55","23","29","0","127","0","127","0","127","35","36","16","24","0","127","19","27","0","127","0","127","0","127","0","127","0","127","0","127","0","127","73","55","Census Tract 4174, Norfolk County, Massachusetts"
"1400000US25021417501","3031","336","2113","334","1712","260","401","226","320","216","59","65","22","35","0","127","0","127","734","241","28","35","0","127","693","237","13","22","0","127","23","26","12","19","0","127","97","83","33","54","19","21","Census Tract 4175.01, Norfolk County, Massachusetts"
"1400000US25021417502","2624","281","1539","204","1380","198","159","96","99","84","41","41","0","127","19","25","0","127","905","164","123","68","13","19","744","158","25","29","0","127","0","127","0","127","0","127","71","51","17","24","92","62","Census Tract 4175.02, Norfolk County, Massachusetts"
"1400000US25021417601","3368","324","1832","327","1526","361","306","228","287","226","19","31","0","127","0","127","0","127","1003","287","19","38","13","22","971","297","0","127","0","127","11","19","0","127","0","127","225","166","17","21","280","177","Census Tract 4176.01, Norfolk County, Massachusetts"
"1400000US25021417602","3033","366","2060","341","1800","296","260","154","233","150","27","30","0","127","0","127","0","127","781","181","103","79","0","127","678","178","0","127","0","127","0","127","0","127","0","127","95","60","0","127","97","63","Census Tract 4176.02, Norfolk County, Massachusetts"
"1400000US25021417701","2779","431","1641","366","1476","306","165","119","153","115","12","20","0","127","0","127","0","127","1040","233","138","106","0","127","891","240","11","20","0","127","0","127","0","127","25","29","33","34","0","127","40","48","Census Tract 4177.01, Norfolk County, Massachusetts"
"1400000US25021417702","1534","160","1293","161","1179","164","114","86","43","52","47","50","0","127","24","39","0","127","228","90","33","38","0","127","195","85","0","127","0","127","0","127","0","127","0","127","13","21","0","127","0","127","Census Tract 4177.02, Norfolk County, Massachusetts"
"1400000US25021417801","2925","296","2524","286","2166","277","358","111","318","113","24","26","0","127","0","127","16","25","330","124","160","77","0","127","152","84","18","30","0","127","0","127","0","127","0","127","0","127","0","127","71","72","Census Tract 4178.01, Norfolk County, Massachusetts"
"1400000US25021417802","1145","178","737","126","558","135","179","94","120","74","24","31","21","32","14","25","0","127","347","120","212","80","0","127","109","73","26","41","0","127","0","127","0","127","35","33","0","127","0","127","26","40","Census Tract 4178.02, Norfolk County, Massachusetts"
"1400000US25021417901","2540","328","1837","279","1587","271","250","140","136","91","90","82","24","39","0","127","0","127","573","206","73","62","0","127","474","189","0","127","26","43","0","127","0","127","0","127","77","59","39","63","14","22","Census Tract 4179.01, Norfolk County, Massachusetts"
"1400000US25021417902","1581","244","1126","161","1045","159","81","56","59","49","13","22","0","127","9","14","0","127","394","142","18","21","0","127","324","129","46","50","6","11","0","127","0","127","0","127","61","45","0","127","0","127","Census Tract 4179.02, Norfolk County, Massachusetts"
"1400000US25021418002","3558","389","2517","325","2151","317","366","186","167","127","149","132","50","69","0","127","0","127","827","290","194","154","0","127","574","231","59","73","0","127","0","127","0","127","0","127","35","54","134","118","45","54","Census Tract 4180.02, Norfolk County, Massachusetts"
"1400000US25021418003","1504","236","1088","188","922","176","166","107","143","94","23","38","0","127","0","127","0","127","348","122","0","127","0","127","329","120","19","24","0","127","0","127","0","127","0","127","17","21","0","127","51","62","Census Tract 4180.03, Norfolk County, Massachusetts"
"1400000US25021418004","2016","327","1227","237","1046","217","181","113","159","106","22","35","0","127","0","127","0","127","611","227","121","105","0","127","464","202","26","50","0","127","0","127","0","127","0","127","136","97","0","127","42","39","Census Tract 4180.04, Norfolk County, Massachusetts"
"1400000US25021418101","2040","295","1383","249","1163","181","220","143","172","130","17","25","0","127","0","127","31","51","603","209","14","22","20","30","569","214","0","127","0","127","20","31","0","127","0","127","21","26","0","127","13","23","Census Tract 4181.01, Norfolk County, Massachusetts"
"1400000US25021418102","1934","240","1546","228","1364","223","182","92","73","48","109","70","0","127","0","127","0","127","320","95","23","28","0","127","241","87","56","38","0","127","0","127","0","127","10","17","10","16","27","39","21","24","Census Tract 4181.02, Norfolk County, Massachusetts"
"1400000US25021418200","3502","374","2624","400","2481","389","143","83","143","83","0","127","0","127","0","127","0","127","726","262","168","144","0","127","532","213","26","37","0","127","12","22","0","127","14","25","18","26","0","127","108","90","Census Tract 4182, Norfolk County, Massachusetts"
"1400000US25021419100","3177","246","2605","221","2508","239","97","78","90","76","0","127","0","127","0","127","7","16","421","124","34","39","23","34","335","121","29","32","0","127","0","127","0","127","0","127","79","56","9","15","63","47","Census Tract 4191, Norfolk County, Massachusetts"
"1400000US25021419200","2359","219","1953","217","1783","216","170","92","170","92","0","127","0","127","0","127","0","127","344","104","44","41","12","17","259","94","29","28","0","127","0","127","12","18","0","127","20","21","0","127","30","23","Census Tract 4192, Norfolk County, Massachusetts"
"1400000US25021419300","1760","208","1494","204","1216","192","278","133","278","133","0","127","0","127","0","127","0","127","246","86","21","24","4","9","201","81","0","127","20","22","0","127","10","15","0","127","0","127","0","127","10","15","Census Tract 4193, Norfolk County, Massachusetts"
"1400000US25021419400","1543","138","1287","138","1163","130","124","74","111","74","0","127","0","127","13","22","0","127","201","100","29","25","11","17","139","89","22","26","0","127","0","127","0","127","0","127","12","20","8","15","35","42","Census Tract 4194, Norfolk County, Massachusetts"
"1400000US25021419500","1441","153","1185","151","1070","151","115","60","115","60","0","127","0","127","0","127","0","127","220","117","6","11","0","127","189","116","25","27","0","127","0","127","0","127","0","127","0","127","15","24","21","26","Census Tract 4195, Norfolk County, Massachusetts"
"1400000US25021419600","3392","269","2964","246","2654","245","310","164","168","92","83","93","43","48","0","127","16","27","325","160","12","19","0","127","291","157","22","26","0","127","0","127","12","20","0","127","0","127","17","26","74","46","Census Tract 4196, Norfolk County, Massachusetts"
"1400000US25021419700","1697","205","1449","191","1286","184","163","79","155","80","8","12","0","127","0","127","0","127","211","92","0","127","0","127","198","88","13","22","0","127","0","127","0","127","0","127","25","31","0","127","12","20","Census Tract 4197, Norfolk County, Massachusetts"
"1400000US25021419800","2151","221","1623","214","1519","207","104","79","79","73","25","28","0","127","0","127","0","127","326","130","30","43","0","127","296","118","0","127","0","127","0","127","0","127","0","127","81","49","42","50","79","52","Census Tract 4198, Norfolk County, Massachusetts"
"1400000US25021420100","4175","358","3584","374","3191","396","393","172","300","138","33","44","0","127","60","81","0","127","503","192","159","107","0","127","325","172","19","26","0","127","0","127","0","127","0","127","20","22","13","22","55","52","Census Tract 4201, Norfolk County, Massachusetts"
"1400000US25021420201","1818","233","1635","242","1385","250","250","117","172","89","78","105","0","127","0","127","0","127","124","60","41","39","0","127","56","42","27","30","0","127","0","127","0","127","0","127","0","127","32","34","27","38","Census Tract 4202.01, Norfolk County, Massachusetts"
